experience,median_integration_time,component,platform,severity,priority,description_size,hascode,bug_id,files,comments,tossing,activities,comments_interval,churn,fix_time,workload,creation_to_release,days,delay,resolver,entire_int_rate,prev_int_rate,coming_from_prev,has_stack,resolver_experience,rank_ratio,active_developers,release_size,class,class2
1614,2,Core,'PC Windows XP',normal,P3,18,false,114909,3,9,2,7,117,23,1,139,1,237,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,711,0.481751825,14,566,1,after-1
723,3,Core,'PC Windows XP',normal,P3,35,false,114941,1,4,1,6,312,186,13,167,1,224,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,718,0.576642336,14,566,1,after-1
48,0,Core,'PC Windows XP',enhancement,P3,113,false,115040,1,5,1,6,234,13,20,182,1,217,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,721,0.624087591,14,566,1,after-1
1625,2,Core,'PC Windows XP',normal,P3,15,false,115067,2,14,0,9,70.15384615,25,12,164,1,224,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,716,0.569343066,14,566,1,after-1
5,1,Core,'PC Windows XP',minor,P3,50,true,115181,1,5,1,7,234,7,0,145,1,236,1,Philipe Mulet,0.674074074,0.674074074,44,false,828,0.503649635,14,566,1,after-1
26,0,Core,'PC Linux',normal,P3,94,false,115408,1,39,1,20,40.42105263,4,62,261,0,9,0,Olivier Thomann,0.674074074,0.674074074,44,true,883,0.912408759,5,40,0,next
1622,2,Core,'PC Windows XP',normal,P3,238,false,115658,3,15,1,10,58.28571429,129,11,174,1,220,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,719,0.605839416,14,566,1,after-1
1,0,Core,'PC Windows XP',minor,P3,38,false,115693,1,12,1,15,76.36363636,3,34,229,1,197,1,Philipe Mulet,0.674074074,0.674074074,44,false,835,0.795620438,14,566,1,after-1
2,0,Core,'PC Windows XP',normal,P3,629,true,115918,3,6,2,8,743.8,81,150,474,1,80,0,Kent Johnson,0.145985401,0.173913043,234,true,359,0.775409836,14,566,0,next
1622,2,Core,'PC Windows XP',normal,P3,18,false,116419,2,7,1,11,108,103,1,162,1,225,1,David Audel,0.674074074,0.674074074,44,false,328,0.562043796,14,566,1,after-1
229,0,Core,'PC Windows XP',normal,P3,141,true,116573,1,14,6,18,289.7692308,17,8,185,1,217,1,Kent Johnson,0.674074074,0.674074074,44,false,328,0.635036496,14,566,1,after-1
8,1,Core,'PC All',enhancement,P3,190,false,116615,1,10,1,10,242.6666667,12,31,236,1,194,1,Olivier Thomann,0.674074074,0.674074074,44,false,878,0.821167883,14,566,1,after-1
2,4,Core,'PC Windows XP',normal,P3,73,true,116647,1,5,1,8,546,4,85,320,1,139,0,Philipe Mulet,0.145985401,0.173913043,234,false,852,0.518032787,14,566,0,next
8,0,Core,'PC Windows 2000',normal,P3,328,true,116745,1,6,1,6,259.2,42,1,170,0,61,0,Philipe Mulet,0.674074074,0.674074074,44,false,831,0.591240876,5,40,0,next
348,4,Core,'PC Windows XP',normal,P3,65,false,117121,1,3,2,7,288,2,5,181,1,217,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,720,0.620437956,14,566,1,after-1
270,2,Core,'PC Windows XP',normal,P3,263,true,117282,1,6,3,9,408,38,46,257,1,174,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,731,0.894160584,14,566,1,after-1
22,0,Core,'PC Windows XP',major,P3,100,false,117302,1,44,1,13,164.627907,90,219,613,2,84,1,Kent Johnson,0.145985401,0.173913043,234,false,379,0.998360656,7,64,0,after-1
8,0,Core,'PC Windows 2000',normal,P3,33,false,117382,1,7,1,6,200,2,0,175,0,58,0,Olivier Thomann,0.674074074,0.674074074,44,false,856,0.609489051,5,40,0,next
1,0,Core,'PC Windows XP',normal,P3,39,false,117495,9,14,1,12,90.46153846,79,47,261,0,9,0,Olivier Thomann,0.674074074,0.674074074,44,false,885,0.927007299,5,40,0,next
871,3,UI,'PC Windows XP',normal,P3,35,false,117589,1,7,1,6,84,27,0,179,1,218,1,Olivier Thomann,0.674074074,0.674074074,44,false,857,0.613138686,14,566,1,after-1
950,2,Core,'PC Windows XP',critical,P3,49,false,117740,4,47,4,15,10.43478261,116,15,219,1,203,1,Olivier Thomann,0.674074074,0.674074074,44,false,865,0.755474453,14,566,1,after-1
10,1,Core,'PC Windows 2000',normal,P3,156,true,117758,7,13,3,9,250,2814,98,382,1,119,0,Philipe Mulet,0.145985401,0.173913043,234,false,871,0.62295082,14,566,0,next
723,3,Core,'PC Windows XP',normal,P3,50,false,117890,2,5,1,5,114,33,0,183,1,217,1,Olivier Thomann,0.674074074,0.674074074,44,false,859,0.627737226,14,566,1,after-1
241,2,Core,'PC Windows 2000',normal,P3,34,false,118214,1,3,0,4,168,2,0,193,1,213,1,David Audel,0.674074074,0.674074074,44,false,330,0.664233577,14,566,1,after-1
2340,2,Core,'PC Windows XP',normal,P3,49,false,118246,3,5,1,5,6,39,0,197,1,212,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,722,0.678832117,14,566,1,after-1
1622,2,Core,'PC Windows XP',normal,P3,23,false,118393,1,3,1,5,168,4,0,198,1,212,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,723,0.682481752,14,566,1,after-1
1476,2,Core,'PC Windows 2000',normal,P3,314,false,118507,1,7,1,5,308,55,37,256,1,174,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,730,0.890510949,14,566,1,after-1
1614,2,Core,'PC Windows XP',normal,P3,120,false,118789,1,16,1,17,780.7333333,23,4,208,1,206,1,Frederic Fusier,0.674074074,0.674074074,44,false,322,0.715328467,14,566,1,after-1
1622,2,Core,'PC Windows XP',normal,P3,147,false,118798,1,5,1,7,66,7,1,205,1,209,1,Olivier Thomann,0.674074074,0.674074074,44,true,863,0.708029197,14,566,1,after-1
1614,2,Core,'PC Windows XP',minor,P3,68,false,118897,4,6,1,5,364.8,35,15,230,1,195,1,Olivier Thomann,0.674074074,0.674074074,44,false,873,0.799270073,14,566,1,after-1
4,0,Core,'PC Windows XP',normal,P3,126,true,119161,3,6,1,6,350.4,67,33,251,1,175,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,728,0.872262774,14,566,1,after-1
1614,2,Core,'PC Windows XP',normal,P3,119,false,119249,1,10,1,6,362.5555556,15,31,255,1,174,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,729,0.886861314,14,566,1,after-1
719,2,Core,'PC All',normal,P3,102,false,119844,1,16,1,6,201.5333333,18,117,449,1,86,0,Olivier Thomann,0.145985401,0.173913043,234,false,928,0.732786885,14,566,0,next
48,0,Core,'PC Windows XP',normal,P3,21,false,120130,1,4,1,5,536,63,27,259,1,174,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,732,0.901459854,14,566,1,after-1
1622,2,Core,'PC Windows XP',normal,P3,49,true,120263,1,7,1,6,260,43,6,235,1,194,1,Philipe Mulet,0.674074074,0.674074074,44,false,836,0.817518248,14,566,1,after-1
1476,2,Core,'PC Windows 2000',normal,P3,174,false,120410,1,6,1,6,312,3,4,234,1,195,1,Olivier Thomann,0.674074074,0.674074074,44,false,877,0.813868613,14,566,1,after-1
1409,3,Core,'PC Windows XP',normal,P3,21,true,120522,1,4,0,4,8,60,0,222,1,198,1,David Audel,0.674074074,0.674074074,44,false,331,0.770072993,14,566,1,after-1
2340,2,Core,'PC Windows XP',trivial,P3,27,false,120545,1,6,1,5,4.8,2,0,223,1,198,1,Olivier Thomann,0.674074074,0.674074074,44,false,867,0.773722628,14,566,1,after-1
2340,2,Core,'PC Windows XP',major,P3,218,false,120559,3,36,1,17,73.37142857,6,104,427,1,94,0,Olivier Thomann,0.145985401,0.173913043,234,true,924,0.698360656,14,566,0,next
719,2,Core,'PC Linux-GTK',normal,P3,52,false,120637,1,8,1,5,3.428571429,6,0,225,1,198,1,Olivier Thomann,0.674074074,0.674074074,44,false,868,0.777372263,14,566,1,after-1
1614,2,Core,'PC Windows XP',minor,P3,31,false,120640,2,9,2,11,3,41,0,227,1,198,1,Olivier Thomann,0.674074074,0.674074074,44,false,870,0.784671533,14,566,1,after-1
270,2,Core,'PC Windows XP',normal,P3,158,false,120847,2,4,1,6,0,16,0,228,1,197,1,Olivier Thomann,0.674074074,0.674074074,44,true,871,0.788321168,14,566,1,after-1
950,2,Core,'PC Windows XP',normal,P3,29,false,120875,1,6,1,5,302.4,8,2,233,1,195,1,Olivier Thomann,0.674074074,0.674074074,44,false,876,0.810218978,14,566,1,after-1
719,2,Core,'PC Linux-GTK',normal,P3,80,true,120892,1,5,1,8,624,11,97,418,1,99,0,David Audel,0.145985401,0.173913043,234,false,356,0.678688525,14,566,0,next
2340,2,Core,'PC Windows XP',major,P3,176,false,120902,1,9,1,6,0,11,0,229,1,197,1,Olivier Thomann,0.674074074,0.674074074,44,true,872,0.791970803,14,566,1,after-1
15,0,Core,'PC Windows XP',normal,P3,113,true,121076,1,3,1,5,732,24,20,248,1,175,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,727,0.861313869,14,566,1,after-1
15,0,Core,'PC Windows XP',normal,P3,24,false,122506,7,16,1,12,68.8,143,0,240,1,177,1,Olivier Thomann,0.674074074,0.674074074,44,false,881,0.835766423,14,566,1,after-1
195,1,Core,'PC Windows XP',normal,P3,79,false,122615,1,6,1,7,196.8,6,14,275,1,162,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,738,0.989051095,14,566,0,after-1
1852,3,Core,'PC Linux',normal,P3,276,true,122775,1,9,1,6,243,43,53,371,1,121,0,Philipe Mulet,0.145985401,0.173913043,234,true,866,0.603278689,14,566,0,next
12,1,Core,'PC Windows XP',major,P3,140,true,122881,1,11,1,19,127.2,28,53,374,1,121,0,Kent Johnson,0.145985401,0.173913043,234,false,347,0.609836066,14,566,0,next
270,2,Core,'PC Windows XP',major,P3,141,false,123396,3,7,1,6,136,82,0,265,1,169,1,Jerome Lanneluc,0.674074074,0.674074074,44,false,735,0.948905109,14,566,1,after-1
723,3,Core,'PC Windows XP',normal,P3,20,false,123437,5,3,0,5,408,89,7,240,1,161,0,Jerome Lanneluc,0.145985401,0.173913043,234,false,739,0.386885246,14,566,0,next
10,1,Core,'PC Windows 2000',normal,P3,177,true,123476,1,4,1,6,608,3688,74,425,1,94,0,Philipe Mulet,0.145985401,0.173913043,234,false,879,0.693442623,14,566,0,next
5,0,Core,'PC Linux',normal,P3,78,true,123514,1,5,2,11,210,2,6,276,1,162,1,David Audel,0.674074074,0.674074074,44,false,333,0.99270073,14,566,0,after-1
18,0,Core,'PC Windows XP',major,P3,43,true,123522,1,20,1,15,51.78947368,3,8,243,1,160,0,Philipe Mulet,0.145985401,0.173913043,234,false,845,0.391803279,14,566,0,next
1409,3,Core,'PC Windows XP',normal,P3,48,false,124101,1,6,1,5,139.2,15,1,238,1,161,0,Philipe Mulet,0.145985401,0.173913043,234,true,843,0.383606557,14,566,0,next
2,0,Core,'PC Windows XP',normal,P3,98,false,124290,3,13,1,8,54,22,7,253,1,155,0,Kent Johnson,0.145985401,0.173913043,234,false,334,0.409836066,14,566,0,next
270,2,Core,'PC Windows XP',normal,P3,81,true,124346,1,5,1,5,168,21,1,242,1,160,0,Philipe Mulet,0.145985401,0.173913043,234,false,844,0.390163934,14,566,0,next
9,0,Core,'All All',enhancement,P3,42,false,124525,4,3,2,11,324,197,18,303,0,142,0,David Audel,0.145985401,0.173913043,234,false,338,0.490163934,14,566,0,next
1625,2,Core,'PC Windows XP',normal,P3,61,true,124810,4,13,1,8,46,25,4,261,0,153,0,Kent Johnson,0.145985401,0.173913043,234,false,337,0.42295082,14,566,0,next
3,0,Core,'PC Windows NT',normal,P3,178,true,125270,3,5,1,5,126,850,0,257,0,154,0,Olivier Thomann,0.145985401,0.173913043,234,false,890,0.416393443,14,566,0,next
5,1.5,Core,'All All',normal,P3,88,true,125570,1,8,1,5,65.14285714,4,0,264,0,153,0,Olivier Thomann,0.145985401,0.173913043,234,true,892,0.427868852,14,566,0,next
1409,3,Core,'PC Windows XP',normal,P3,157,false,125675,1,3,0,4,180,15,0,265,0,150,0,Jerome Lanneluc,0.145985401,0.173913043,234,false,748,0.429508197,14,566,0,next
1622,2,Core,'PC Windows XP',normal,P3,22,false,125731,1,6,1,8,76.8,2,10,322,0,139,0,Philipe Mulet,0.145985401,0.173913043,234,false,853,0.521311475,14,566,0,next
1,0,Core,'All All',major,P3,169,false,125956,1,12,3,10,120,11,22,346,0,126,0,Kent Johnson,0.145985401,0.173913043,234,false,345,0.562295082,14,566,0,next
56,3,Core,'PC Linux',enhancement,P3,105,false,125961,2,12,1,11,32.72727273,152,5,291,0,144,0,Olivier Thomann,0.145985401,0.173913043,234,false,898,0.472131148,14,566,0,next
2,0,Core,'PC Windows XP',major,P3,142,true,126087,2,7,1,7,56,30,0,279,0,148,0,Philipe Mulet,0.145985401,0.173913043,234,true,847,0.450819672,14,566,0,next
2,0,Core,'PC Windows XP',minor,P3,179,true,126091,1,5,2,9,84,2,0,283,0,147,0,Olivier Thomann,0.145985401,0.173913043,234,false,896,0.457377049,14,566,0,next
20,0,Core,'PC Windows XP',normal,P3,14,true,126148,1,15,3,14,22.28571429,19,4,295,0,143,0,David Audel,0.145985401,0.173913043,234,false,337,0.478688525,14,566,0,next
1614,2,Core,'PC Windows XP',enhancement,P3,98,true,126160,1,4,1,5,104,16,3,292,0,143,0,David Audel,0.145985401,0.173913043,234,false,336,0.473770492,14,566,0,next
1409,3,Core,'PC Windows XP',normal,P3,107,true,126177,3,7,0,4,52,32,0,281,0,147,0,Philipe Mulet,0.145985401,0.173913043,234,false,849,0.454098361,14,566,0,next
1409,3,Core,'PC Windows XP',normal,P3,176,true,126180,1,8,0,5,44.57142857,45,0,280,0,147,0,Philipe Mulet,0.145985401,0.173913043,234,false,848,0.452459016,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,37,false,126191,1,4,0,4,104,24,0,282,0,147,0,Olivier Thomann,0.145985401,0.173913043,234,false,895,0.455737705,14,566,0,next
1,0,Core,'PC Windows 2000',minor,P3,83,true,126227,1,4,2,7,104,56,4,304,0,142,0,David Audel,0.145985401,0.173913043,234,false,339,0.491803279,14,566,0,next
5,0,Core,'PC Linux',enhancement,P3,30,false,126419,2,14,1,8,155,158,73,497,0,72,0,Olivier Thomann,0.145985401,0.173913043,234,false,940,0.813114754,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,101,true,126564,5,14,1,13,16.61538462,103,7,326,0,136,0,Philipe Mulet,0.145985401,0.173913043,234,false,854,0.529508197,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,40,false,126625,1,5,1,6,54,10,0,302,0,142,0,Olivier Thomann,0.145985401,0.173913043,234,false,901,0.48852459,14,566,0,next
170,3,Core,'PC Windows XP',normal,P3,69,false,126803,4,18,5,12,11.29411765,112,3,324,0,139,0,Olivier Thomann,0.145985401,0.173913043,234,false,905,0.524590164,14,566,0,next
133,1,Core,'PC Linux',normal,P3,96,true,127078,1,4,1,6,48,11,0,317,0,140,0,Olivier Thomann,0.145985401,0.173913043,234,false,904,0.513114754,14,566,0,next
2340,2,Core,'PC Windows XP',normal,P3,229,true,127241,1,5,2,8,276,36,17,366,0,122,0,David Audel,0.145985401,0.173913043,234,true,350,0.593442623,14,566,0,next
133,1,Core,'PC Linux',normal,P3,23,false,127275,1,7,1,6,180,105,14,349,0,125,0,Olivier Thomann,0.145985401,0.173913043,234,false,908,0.567213115,14,566,0,next
1,0,Core,'PC Windows XP',critical,P3,206,false,127296,1,10,1,11,13.33333333,98,2,325,0,136,0,David Audel,0.145985401,0.173913043,234,false,342,0.526229508,14,566,0,next
7,0,Core,'PC Windows XP',normal,P3,223,true,127323,1,5,2,8,276,2,9,339,0,129,0,David Audel,0.145985401,0.173913043,234,true,343,0.550819672,14,566,0,next
1622,2,Core,'PC Windows XP',normal,P3,65,false,127393,1,7,1,5,12,2,2,328,0,135,0,Philipe Mulet,0.145985401,0.173913043,234,false,855,0.532786885,14,566,0,next
1614,2,Core,'PC Windows XP',normal,P3,139,false,127996,1,7,1,6,160,88,2,335,0,132,0,Kent Johnson,0.145985401,0.173913043,234,false,343,0.544262295,14,566,0,next
719,2,Core,'PC Linux-GTK',normal,P3,31,true,128008,1,7,1,5,0,3,0,330,0,134,0,Philipe Mulet,0.145985401,0.173913043,234,false,856,0.536065574,14,566,0,next
270,2,Core,'PC Windows XP',normal,P3,53,false,128045,1,3,1,5,492,64,4,341,0,129,0,David Audel,0.145985401,0.173913043,234,false,344,0.554098361,14,566,0,next
11,0,Core,'PC Windows All',normal,P3,105,false,128276,2,11,4,17,96,42,31,409,0,101,0,David Audel,0.145985401,0.173913043,234,true,354,0.663934426,14,566,0,next
133,1,Core,'PC Linux',normal,P3,72,true,128389,1,4,1,5,304,13,0,334,0,132,0,Philipe Mulet,0.145985401,0.173913043,234,false,859,0.542622951,14,566,0,next
239,2,Core,'PC Windows XP',normal,P3,91,true,128418,1,6,1,9,187.2,1011,16,387,0,115,0,Philipe Mulet,0.145985401,0.173913043,234,false,874,0.631147541,14,566,0,next
2,0,Core,'PC Windows XP',major,P3,212,true,128560,1,6,1,6,172.8,4,0,337,0,129,0,Philipe Mulet,0.145985401,0.173913043,234,false,860,0.547540984,14,566,0,next
65,0,Core,'PC Windows XP',normal,P3,59,true,128848,1,4,2,7,280,2,6,368,0,122,0,Olivier Thomann,0.145985401,0.173913043,234,false,913,0.596721311,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,49,true,129096,2,3,0,4,408,14,2,354,0,125,0,Olivier Thomann,0.145985401,0.173913043,234,false,912,0.575409836,14,566,0,next
1409,3,Core,'PC Windows XP',major,P3,41,false,129316,2,9,1,8,93,12,0,347,0,125,0,Philipe Mulet,0.145985401,0.173913043,234,false,862,0.563934426,14,566,0,next
195,1,Core,'PC Windows XP',normal,P3,79,false,129361,1,3,2,6,372,19,0,351,0,125,0,Olivier Thomann,0.145985401,0.173913043,234,false,909,0.570491803,14,566,0,next
2423,3,Core,'PC Windows 2000',trivial,P3,32,false,129957,1,3,3,9,324,8,2,386,0,118,0,Olivier Thomann,0.145985401,0.173913043,234,false,915,0.629508197,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,54,false,130017,1,9,1,9,482.875,2,0,381,0,120,0,Philipe Mulet,0.145985401,0.173913043,234,false,870,0.621311475,14,566,0,next
195,1,Core,'PC Windows XP',normal,P3,62,true,130117,2,4,1,6,208,85,0,384,0,119,0,Philipe Mulet,0.145985401,0.173913043,234,false,873,0.626229508,14,566,0,next
1614,2,Core,'PC Windows XP',normal,P3,76,false,130317,1,6,1,6,120,11,6,395,0,112,0,Jerome Lanneluc,0.145985401,0.173913043,234,false,770,0.644262295,14,566,0,next
1409,3,Core,'PC Windows XP',normal,P3,29,false,130516,1,3,0,5,264,38,0,389,0,115,0,Philipe Mulet,0.145985401,0.173913043,234,false,876,0.63442623,14,566,0,next
1614,2,Core,'PC Windows XP',normal,P3,35,true,130528,1,3,1,5,264,6,0,390,0,115,0,Olivier Thomann,0.145985401,0.173913043,234,true,916,0.636065574,14,566,0,next
1,0,Core,'All All',normal,P3,34,true,130543,1,9,1,11,66,15,0,391,0,115,0,Philipe Mulet,0.145985401,0.173913043,234,false,877,0.637704918,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,67,false,130980,2,9,1,10,2034,33,0,393,0,113,0,Philipe Mulet,0.145985401,0.173913043,234,false,878,0.640983607,14,566,0,next
80,1,Core,'PC Windows XP',normal,P3,85,true,131935,1,6,2,9,67.2,16,13,433,0,93,0,Philipe Mulet,0.145985401,0.173913043,234,false,880,0.706557377,14,566,0,next
273,2,Core,'All All',normal,P3,205,false,132494,1,4,3,10,72,12,7,423,0,94,0,Jerome Lanneluc,0.145985401,0.173913043,234,true,776,0.690163934,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,54,false,132575,1,3,0,4,96,993,0,410,0,101,0,Olivier Thomann,0.145985401,0.173913043,234,false,921,0.66557377,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,205,false,132613,1,5,0,5,54,9,7,431,0,93,0,Kent Johnson,0.145985401,0.173913043,234,true,351,0.703278689,14,566,0,next
1,0,Core,'PC Linux',normal,P3,92,true,133292,2,7,2,7,8,6,1,427,0,94,0,David Audel,0.145985401,0.173913043,234,false,357,0.696721311,14,566,0,next
241,2,Core,'PC Windows XP',normal,P3,65,false,133351,1,8,1,6,58.14285714,19,14,475,0,80,0,Olivier Thomann,0.145985401,0.173913043,234,false,937,0.77704918,14,566,0,next
1622,2,Core,'PC Windows XP',normal,P3,69,true,133491,2,8,1,8,106.1428571,65,22,501,0,71,0,David Audel,0.145985401,0.173913043,234,false,366,0.819672131,14,566,0,next
195,1,Core,'PC Windows XP',normal,P3,40,true,133562,1,9,2,7,47.875,52,8,459,0,85,0,Olivier Thomann,0.145985401,0.173913043,234,false,933,0.750819672,14,566,0,next
255,4,Core,'Macintosh Mac OS X - Carbon (unsup.)',normal,P3,264,true,133748,1,12,1,9,1064.636364,19,0,434,0,92,0,Olivier Thomann,0.145985401,0.173913043,234,false,925,0.708196721,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,17,false,133848,4,15,1,7,25.64285714,111,13,482,0,78,0,Olivier Thomann,0.145985401,0.173913043,234,false,939,0.78852459,14,566,0,next
1614,2,Core,'PC Windows XP',normal,P3,77,false,134064,1,5,1,5,6,14,0,436,0,91,0,Kent Johnson,0.145985401,0.173913043,234,false,353,0.713114754,14,566,0,next
31,0,Core,'PC Windows XP',critical,P3,81,true,134345,1,6,1,6,62.2,21,0,439,0,90,0,Philipe Mulet,0.145985401,0.173913043,234,false,883,0.718032787,14,566,0,next
7,0,Core,'PC Linux',normal,P3,122,true,134645,1,10,1,10,26.66666667,5,1,454,0,85,0,Philipe Mulet,0.145985401,0.173913043,234,true,886,0.742622951,14,566,0,next
20,0,Core,'PC Windows XP',normal,P3,115,true,134839,1,14,2,10,42.46153846,12,0,455,0,85,0,Philipe Mulet,0.145985401,0.173913043,234,false,887,0.744262295,14,566,0,next
241,2,Core,'PC Windows XP',normal,P3,36,false,134976,1,7,0,5,32,104,1,466,0,83,0,David Audel,0.145985401,0.173913043,234,false,359,0.762295082,14,566,0,next
63,0,Core,'PC Windows XP',normal,P3,58,false,135110,5,8,1,14,27.42857143,25,0,460,0,85,0,Olivier Thomann,0.145985401,0.173913043,234,false,934,0.752459016,14,566,0,next
241,2,Core,'PC Windows XP',normal,P3,45,false,135217,7,5,1,6,42,185,1,468,0,83,0,David Audel,0.145985401,0.173913043,234,false,361,0.76557377,14,566,0,next
9,0,Core,'PC Linux',normal,P3,49,false,135323,1,6,1,6,105.6,2,20,528,0,64,0,Philipe Mulet,0.145985401,0.173913043,234,false,896,0.863934426,14,566,0,next
24,1,Core,'PC Windows XP',critical,P3,104,true,135602,1,9,1,6,18,327,2,471,0,80,0,Philipe Mulet,0.145985401,0.173913043,234,false,889,0.770491803,14,566,0,next
5,0,Core,'PC Windows XP',normal,P3,169,true,135729,1,19,1,11,26.66666667,2,12,512,0,69,0,Kent Johnson,0.145985401,0.173913043,234,false,364,0.837704918,14,566,0,next
1622,2,Core,'PC Windows XP',normal,P3,67,true,135997,1,11,1,6,43.2,6,7,495,0,72,0,David Audel,0.145985401,0.173913043,234,false,364,0.809836066,14,566,0,next
164,0,Core,'PC Windows XP',normal,P3,114,true,136508,6,13,1,10,32,150,12,521,0,65,0,Kent Johnson,0.145985401,0.173913043,234,false,370,0.852459016,14,566,0,next
42,1,Core,'PC Windows XP',normal,P3,567,true,136972,1,9,3,10,33,8,1,499,0,71,0,David Audel,0.145985401,0.173913043,234,true,365,0.816393443,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,22,false,137053,1,8,1,5,37.71428571,2,0,498,0,72,0,Olivier Thomann,0.145985401,0.173913043,234,false,941,0.814754098,14,566,0,next
12,1,Core,'PC Windows XP',normal,P3,286,true,137203,3,5,1,6,60,8,1,505,0,70,0,Philipe Mulet,0.145985401,0.173913043,234,false,893,0.826229508,14,566,0,next
950,2,Core,'PC Windows XP',normal,P3,17,false,137619,1,5,1,5,54,48,0,504,0,71,0,Olivier Thomann,0.145985401,0.173913043,234,false,942,0.824590164,14,566,0,next
24,1,Core,'PC Windows XP',normal,P3,87,false,137634,1,6,1,6,43.2,31,1,514,0,69,0,Kent Johnson,0.145985401,0.173913043,234,false,366,0.840983607,14,566,0,next
1,0,Core,'PC Windows 2000',minor,P3,145,true,137744,1,24,2,13,8.347826087,56,0,508,0,69,0,Philipe Mulet,0.145985401,0.173913043,234,true,894,0.831147541,14,566,0,next
8,0,Core,'PC Linux',major,P3,49,false,137918,1,4,1,7,56,9,0,510,0,69,0,Philipe Mulet,0.145985401,0.173913043,234,false,895,0.83442623,14,566,0,next
112,0,Core,'PC Windows XP',normal,P3,137,false,138167,1,17,2,13,7.5,11,2,527,0,64,0,Olivier Thomann,0.145985401,0.173913043,234,true,943,0.862295082,14,566,0,next
