experience,median_integration_time,component,platform,priority,description_size,hascode,files,activities,comments,tossing,comments_interval,churn,fix_time,workload,bug_id,delay,days,release_delay,resolver_experience,has_stack,resolver,rank_ratio,entire_int_rate,prev_int_rate,coming_from_prev,active_developers,release_size,class,class2
115,0,'Collaboration Diagram',All,P3,105,false,4,8,6,0,57970.4,1016,11,189,1045,1,349,1,264,false,issues@argouml,0.669376694,0,0,0,2,9,1,after-1
3,0,'Class Diagram','Windows 98',P1,147,false,2,11,9,0,37363.875,10,69,292,1070,1,393,1,417,false,issues@argouml,0.542780749,0,0,222,15,392,1,after-1
1,0,Other,'Windows 2000',P3,193,false,1,7,6,0,60280.8,20,1,186,1075,3,685,3,256,true,issues@argouml,0.647696477,0,0,0,26,521,1,after-3-or-more
93,0,'Class Diagram','Windows 98',P4,107,false,3,7,6,0,58586.8,68,6,209,1076,1,343,1,306,false,issues@argouml,0.785907859,0,0,0,2,9,1,after-1
150,3,'Class Diagram',All,P3,19,false,1,6,5,0,75350.75,2,0,187,1077,3,685,3,260,false,issues@argouml,0.658536585,0,0,0,26,521,1,after-3-or-more
146,0,'Collaboration Diagram',All,P3,11,false,3,5,4,0,97576.66667,146,0,193,1082,2,457,2,272,false,issues@argouml,0.691056911,0,0,0,15,392,1,after-2
152,3,Other,All,P3,37,false,3,25,13,0,28269.66667,27,827,163,1084,0,141,0,993,false,issues@argouml,0.363112392,0,0,47,19,345,0,next
152,3,Other,All,P3,51,false,5,15,15,1,24231.07143,465,840,187,1094,0,128,0,19,false,kataka,0.44092219,0,0,47,19,345,0,next
146,0,Other,All,P3,29,false,4,5,6,0,58804.6,131,0,200,1104,2,455,2,292,false,issues@argouml,0.74796748,0,0,0,15,392,1,after-2
150,3,'Class Diagram',All,P3,15,false,10,6,5,0,75350.75,348,0,201,1107,3,682,3,294,false,issues@argouml,0.753387534,0,0,0,26,521,1,after-3-or-more
150,3,'Class Diagram',other,P3,33,false,3,6,6,0,60280.6,31,0,202,1109,3,682,3,296,false,issues@argouml,0.758807588,0,0,0,26,521,1,after-3-or-more
152,3,'Class Diagram',All,P3,30,false,10,19,21,1,16971.55,188,1171,375,1110,0,80,0,70,false,mkl,0.751054852,0.979827089,1.133333333,7,20,482,0,next
2,3,Notation,All,P3,8,false,50,16,22,1,16277.95238,1850,1442,29,1113,0,177,0,165,false,mvw,0.12962963,1,1,0,15,165,1,next
118,2,Diagrams,'Windows 98',P3,17,false,4,8,12,0,27400,550,5,217,1115,3,675,3,332,false,issues@argouml,0.859078591,0,0,0,26,521,1,after-3-or-more
152,3,'Details Pane',All,P2,42,false,1,23,20,1,17854.31579,3,855,236,1120,0,110,0,21,false,kataka,0.570605187,0,0,47,19,345,0,next
148,2,Diagrams,All,P4,100,false,1,25,28,0,11340.11111,138,621,495,1125,0,58,0,872,false,issues@argouml,0.845574388,0.545070423,3.279661017,323,26,521,0,next
13,4,Critics,Linux,P3,48,false,1,21,20,1,17864.78947,49,1168,375,1129,0,80,0,24,false,kataka,0.753164557,0.979827089,1.133333333,7,20,482,0,next
159,2,'State and Activity Diagram',Linux,P3,38,false,1,14,11,0,33943.6,4,1046,154,1141,0,201,0,1134,false,issues@argouml,0.270042194,0.979827089,1.133333333,7,20,482,1,next
7,0,'Usecase Diagram',All,P5,44,false,37,10,8,0,44146.14286,6,310,643,1150,1,138,1,721,false,issues@argouml,0.978609626,0,0,222,15,392,0,after-1
146,0,Other,All,P4,29,false,4,11,8,0,42003.14286,265,230,528,1165,1,214,1,618,false,issues@argouml,0.834224599,0,0,222,15,392,1,after-1
146,0,Persistence,'Windows 2000',P3,19,false,2,7,5,0,73182.25,123,127,394,1166,1,317,1,502,false,issues@argouml,0.671122995,0,0,222,15,392,1,after-1
146,0,'Class Diagram',other,P3,22,false,1,12,11,0,29272.6,8,145,447,1167,1,299,1,547,false,issues@argouml,0.733957219,0,0,222,15,392,1,after-1
146,0,'CodeGeneration and ReverseEngineering',other,P3,63,false,2,7,6,0,61804.8,46,91,350,1174,1,353,1,468,false,issues@argouml,0.614973262,0,0,222,15,392,1,after-1
146,0,'CodeGeneration and ReverseEngineering',All,P4,16,false,2,6,6,0,61804.4,212,122,383,1175,1,321,1,494,false,issues@argouml,0.657754011,0,0,222,15,392,1,after-1
126,2,'State and Activity Diagram','Windows 98',P3,38,false,92,15,19,0,18489.77778,7823,666,568,1187,2,286,2,921,false,issues@argouml,0.988700565,0.545070423,3.279661017,323,19,345,1,after-2
126,2,'State and Activity Diagram','Windows 98',P3,38,false,92,18,16,1,22615.6,7823,666,557,1188,2,286,2,13,false,kataka,0.971751412,0.545070423,3.279661017,323,19,345,1,after-2
94,2,Diagrams,'Windows 98',P3,104,false,2,6,9,0,37909.625,0,18,250,1197,1,421,1,382,false,issues@argouml,0.493315508,0,0,222,15,392,1,after-1
121,0,'State and Activity Diagram',All,P1,70,false,1,8,9,0,36269.875,0,17,259,1205,1,421,1,389,false,issues@argouml,0.502673797,0,0,222,15,392,1,after-1
126,3,Notation,other,P3,2,false,106,20,44,2,7949.44186,14929,1774,80,1207,0,422,0,206,false,mvw,0.184538653,0.981481481,0.981481481,3,24,383,1,next
146,0,Other,All,P4,36,false,6,12,10,0,32669,443,224,528,1209,1,214,1,619,false,issues@argouml,0.835561497,0,0,222,15,392,1,after-1
94,2,'Class Diagram',other,P3,24,false,1,7,6,1,59084,1,136,443,1213,1,301,1,13,false,mkl,0.727272727,0,0,222,15,392,1,after-1
126,2.5,'Class Diagram',other,P3,54,false,9,9,6,0,67888,332,964,50,1215,0,269,0,1106,false,issues@argouml,0.052742616,0.979827089,1.133333333,7,20,482,1,next
146,0,'Class Diagram',All,P3,339,false,3,7,8,0,41818.14286,0,15,252,1218,1,421,1,384,false,issues@argouml,0.495989305,0,0,222,15,392,1,after-1
152,3,Explorer,All,P2,150,false,1,24,17,0,21202,13,133,236,1220,0,110,4,1034,false,issues@argouml,0.573487032,0,0,47,19,345,0,next
146,0,'Collaboration Diagram',All,P4,35,false,3,7,7,0,48788,240,0,240,1221,2,435,2,367,false,issues@argouml,0.956639566,0,0,0,15,392,1,after-2
94,2,'Usecase Diagram','Windows 98',P4,26,false,14,7,8,0,41446.71429,0,13,260,1222,1,421,1,390,false,issues@argouml,0.504010695,0,0,222,15,392,1,after-1
145,2,Other,other,P3,49,false,1,12,8,0,42701.42857,41,330,651,1232,0,104,0,739,false,issues@argouml,0.842253521,0.014975042,0.023746702,592,15,392,0,next
146,0,'Collaboration Diagram','Windows 2000',P4,19,false,180,6,6,0,58545.8,4618,12,251,1234,1,421,1,383,false,issues@argouml,0.494652406,0,0,222,15,392,1,after-1
94,2,'Class Diagram',other,P1,67,false,1,5,7,0,48822.16667,79,66,337,1242,1,364,1,457,false,issues@argouml,0.598930481,0,0,222,15,392,1,after-1
146,0,'Collaboration Diagram',All,P2,132,false,15,6,7,0,48788,0,9,261,1244,1,421,1,392,false,issues@argouml,0.505347594,0,0,222,15,392,1,after-1
146,0,Other,All,P3,37,false,9,8,9,0,36752.375,1253,241,600,1249,1,187,1,686,false,issues@argouml,0.92513369,0,0,222,15,392,1,after-1
442,1,Critics,All,P3,48,false,2,6,14,0,26295.38462,20,1565,138,1256,0,25,0,1274,false,issues@argouml,0.814814815,1,1,0,15,165,0,next
13,2,'Class Diagram',Linux,P3,305,false,5,12,17,0,18837.375,40,125,456,1267,2,525,2,554,false,issues@argouml,0.747326203,0,0,222,26,521,1,after-2
4,0,'Deployment Diagram',Linux,P4,64,false,2,12,7,1,48952.83333,18,122,441,1269,1,302,1,12,false,mkl,0.72459893,0,0,222,15,392,1,after-1
6,0,'Class Diagram','Windows NT',P3,90,false,1,13,7,0,51503.66667,88,128,461,1270,1,295,1,5,true,anildhyani,0.755347594,0,0,222,15,392,1,after-1
145,2,Other,other,P5,9,false,2,6,4,0,97475,4,126,458,1274,1,297,1,556,false,issues@argouml,0.75,0,0,222,15,392,1,after-1
159,2,'Class Diagram',other,P1,49,false,4,33,28,1,12326.37037,47,610,528,1275,0,39,0,16,false,alexb,0.907721281,0.545070423,3.279661017,323,26,521,0,next
145,2,'Class Diagram',other,P3,37,false,1,5,4,0,98025.66667,18,59,341,1276,1,364,1,459,false,issues@argouml,0.602941176,0,0,222,15,392,1,after-1
1,0,Diagrams,'Windows 2000',P3,88,false,33,17,37,2,9495.333333,1916,1779,90,1288,0,399,0,212,false,mvw,0.206982544,0.981481481,0.981481481,3,24,383,1,next
60,0,Persistence,Linux,P2,68,false,1,5,5,0,73320.5,15,0,268,1292,1,420,1,396,false,issues@argouml,0.512032086,0,0,222,15,392,1,after-1
150,3,'Class Diagram','Windows 2000',P2,80,false,2,15,19,1,17167.55556,60,358,687,1295,1,288,1,9,false,kataka,0.897183099,0.014975042,0.023746702,592,26,521,1,after-1
62,2,Other,Linux,P3,83,false,14,6,6,0,60280.4,200,0,273,1304,2,646,2,401,true,issues@argouml,0.518716578,0,0,222,26,521,1,after-2
533,1,GUI,other,P3,38,false,9,17,28,2,12436.44444,504,1739,75,1308,0,438,0,5,false,vucetica,0.16957606,0.981481481,0.981481481,3,24,383,1,next
1,0,'Class Diagram','Windows 98',P3,154,false,1,8,6,0,59782.4,469,0,279,1326,1,411,1,408,false,issues@argouml,0.528074866,0,0,222,15,392,1,after-1
442,1,Other,'Windows 2000',P3,31,false,13,18,21,1,17091.85,2641,1407,40,1345,0,159,0,30,false,andrea_nironi,0.203703704,1,1,0,15,165,1,next
1,0,'Class Diagram',Linux,P3,19,false,5,7,6,0,61804.6,476,31,326,1347,1,369,1,447,false,issues@argouml,0.585561497,0,0,222,15,392,1,after-1
442,1,Diagrams,other,P3,23,false,3,9,11,2,34184.4,87,1537,137,1360,0,25,0,1273,false,issues@argouml,0.808641975,1,1,0,15,165,0,next
90,2,'Collaboration Diagram','Windows 2000',P1,52,false,1,6,5,0,75350.75,10,0,288,1366,2,623,2,0,false,kataka,0.536096257,0,0,222,26,521,1,after-2
6,0,'Class Diagram','Windows 2000',P3,94,false,2,7,5,0,77256,70,15,317,1380,1,373,1,2,true,anildhyani,0.573529412,0,0,222,15,392,1,after-1
1,0,Other,Linux,P3,42,false,1,7,5,0,77255.75,96,11,313,1382,1,375,1,435,false,issues@argouml,0.568181818,0,0,222,15,392,1,after-1
4,0,Diagrams,Linux,P3,36,false,1,8,4,0,103008,7,4,303,1392,1,376,1,426,false,issues@argouml,0.556149733,0,0,222,15,392,1,after-1
4,2,Notation,Linux,P2,22,false,6,19,34,1,10084.78788,115,1516,129,1395,0,29,0,188,false,mvw,0.759259259,1,1,0,15,165,0,next
121,0,'Class Diagram','Windows XP',P3,58,false,2,5,4,0,97716.66667,20,0,301,1399,1,378,1,424,false,issues@argouml,0.553475936,0,0,222,15,392,1,after-1
146,0,Other,All,P4,362,false,4,5,4,0,98008.33333,17,0,306,1405,1,376,1,429,true,issues@argouml,0.560160428,0,0,222,15,392,1,after-1
146,0,'Usecase Diagram',All,P2,104,false,9,9,7,0,48788,277,0,316,1411,1,373,1,438,false,issues@argouml,0.572192513,0,0,222,15,392,1,after-1
60,0,'State and Activity Diagram',Linux,P3,50,false,4,7,5,0,77255.75,47,153,532,1421,1,214,1,623,false,issues@argouml,0.840909091,0,0,222,15,392,1,after-1
152,3,'Usecase Diagram',All,P3,45,false,1,9,9,0,42429.75,53,957,129,1422,0,206,0,1127,false,issues@argouml,0.223628692,0.979827089,1.133333333,7,20,482,1,next
1,0,'State and Activity Diagram',Linux,P3,41,false,1,8,5,0,77256,274,24,366,1427,1,340,1,482,false,issues@argouml,0.63368984,0,0,222,15,392,1,after-1
2,2,'Class Diagram','Windows XP',P2,39,false,3,16,14,1,25601.53846,15,591,572,1433,2,285,2,0,false,umink,0.998116761,0.545070423,3.279661017,323,19,345,1,after-2
2,0,'Usecase Diagram',Linux,P2,86,false,2,7,7,0,51503.66667,575,3,347,1439,1,357,1,465,false,issues@argouml,0.610962567,0,0,222,15,392,1,after-1
146,0,'State and Activity Diagram',All,P3,41,false,1,5,4,0,97576.66667,151,0,348,1448,1,355,1,466,false,issues@argouml,0.612299465,0,0,222,15,392,1,after-1
146,0,'State and Activity Diagram',All,P4,70,false,5,6,4,0,97576.33333,233,9,357,1452,1,344,1,473,false,issues@argouml,0.621657754,0,0,222,15,392,1,after-1
118,2,'Class Diagram',other,P4,28,false,2,13,8,0,43243.14286,23,560,552,1458,0,14,0,911,false,issues@argouml,0.960451977,0.545070423,3.279661017,323,26,521,0,next
118,2,'Details Pane',other,P4,2,false,1,9,6,0,59781.2,4,285,685,1459,1,289,1,757,false,issues@argouml,0.894366197,0.014975042,0.023746702,592,26,521,1,after-1
13,0,'Class Diagram',Linux,P3,131,false,415,6,6,0,57970.6,15689,4,358,1463,1,341,1,474,false,issues@argouml,0.622994652,0,0,222,15,392,1,after-1
13,0,'Class Diagram',Linux,P3,234,false,2,5,4,0,96618,4,5,364,1464,1,340,1,480,true,issues@argouml,0.631016043,0,0,222,15,392,1,after-1
146,0,Diagrams,All,P3,44,false,7,6,4,0,97576.66667,118,0,360,1469,1,341,1,476,false,issues@argouml,0.625668449,0,0,222,15,392,1,after-1
146,0,Persistence,All,P2,23,false,10,5,4,0,98008,131,0,359,1470,1,341,1,475,false,issues@argouml,0.624331551,0,0,222,15,392,1,after-1
146,0,Persistence,All,P5,53,false,1,6,5,0,73182.5,425,0,361,1471,1,341,1,477,false,issues@argouml,0.627005348,0,0,222,15,392,1,after-1
146,0,Persistence,All,P3,289,false,3,6,7,0,49003.83333,25,0,362,1476,1,340,1,478,true,issues@argouml,0.628342246,0,0,222,15,392,1,after-1
132,2,Critics,'Windows 2000',P4,47,false,2,20,16,1,22789.46667,17,1319,14,1478,0,185,0,19,false,andrea_nironi,0.037037037,1,1,0,15,165,1,next
83,0,Model,'Windows 2000',P4,144,false,1,7,5,0,75728.5,6,0,374,1486,1,334,1,489,true,issues@argouml,0.644385027,0,0,222,15,392,1,after-1
60,0,'Collaboration Diagram',Linux,P3,40,false,2,6,6,0,61804.6,160,20,403,1488,1,314,1,510,false,issues@argouml,0.681818182,0,0,222,15,392,1,after-1
1,0,'Usecase Diagram','Windows XP',P3,71,false,3,7,5,0,77255.75,51,17,402,1491,1,314,1,509,false,issues@argouml,0.680481283,0,0,222,15,392,1,after-1
60,0,Other,'Mac System 8.5',P3,64,false,14,5,5,0,73320.5,974,1,378,1492,1,329,1,492,false,issues@argouml,0.64973262,0,0,222,15,392,1,after-1
13,0,'Usecase Diagram',Linux,P3,129,false,2,10,9,0,36277.125,60,30,455,1499,1,298,1,553,true,issues@argouml,0.744652406,0,0,222,15,392,1,after-1
60,0,Model,Linux,P2,37,false,1,5,4,0,97761,223,0,382,1503,1,324,1,493,true,issues@argouml,0.655080214,0,0,222,15,392,1,after-1
1,0,Persistence,'Windows 2000',P3,114,false,1,19,20,0,17516.73684,8,465,467,1504,0,85,0,849,true,issues@argouml,0.79472693,0.545070423,3.279661017,323,26,521,0,next
11,2,'CodeGeneration and ReverseEngineering',Linux,P3,105,false,3,13,11,0,33923.5,86,529,552,1509,0,19,0,909,false,issues@argouml,0.956685499,0.545070423,3.279661017,323,26,521,0,next
8,0,'CodeGeneration and ReverseEngineering',All,P3,53,false,1,8,5,0,77256,21,0,384,1510,1,321,1,7,false,thn,0.659090909,0,0,222,15,392,1,after-1
60,0,Diagrams,Linux,P3,44,false,1,6,4,0,97761,1,0,389,1518,1,317,1,499,false,issues@argouml,0.665775401,0,0,222,15,392,1,after-1
60,0,Diagrams,Linux,P3,33,false,1,5,4,0,97761,29,0,388,1519,1,317,1,498,false,issues@argouml,0.664438503,0,0,222,15,392,1,after-1
152,3,Diagrams,All,P5,43,false,3,21,31,1,11394.4,14,1298,16,1520,0,184,0,21,false,andrea_nironi,0.055555556,1,1,0,15,165,1,next
83,0,'Class Diagram','Windows 2000',P4,134,false,6,7,8,0,42754.14286,120,18,454,1525,1,298,1,552,false,issues@argouml,0.743315508,0,0,222,15,392,1,after-1
60,0,'Class Diagram',Linux,P3,48,false,22,6,5,0,73320.75,2485,2,401,1526,1,314,1,508,false,issues@argouml,0.679144385,0,0,222,15,392,1,after-1
60,0,Other,Linux,P3,63,false,1,7,4,0,103008,8,1,397,1528,1,315,1,504,false,issues@argouml,0.673796791,0,0,222,15,392,1,after-1
94,2,Persistence,other,P2,65,false,3,7,4,0,98910,98,0,399,1534,1,314,1,506,false,issues@argouml,0.676470588,0,0,222,15,392,1,after-1
94,2,Other,other,P2,45,false,1,5,7,0,48957,298,16,453,1535,1,298,1,551,false,issues@argouml,0.74197861,0,0,222,15,392,1,after-1
94,2,'Class Diagram',other,P3,50,false,1,6,4,0,97644.66667,2,0,398,1536,1,314,1,505,false,issues@argouml,0.67513369,0,0,222,15,392,1,after-1
146,0,Diagrams,All,P4,17,false,1,6,5,0,73182.25,4,0,405,1540,1,314,1,512,false,issues@argouml,0.684491979,0,0,222,15,392,1,after-1
146,0,Diagrams,'Windows 2000',P3,29,false,1,5,4,0,98008,3,0,406,1541,1,314,1,513,false,issues@argouml,0.685828877,0,0,222,15,392,1,after-1
146,0,'Collaboration Diagram',All,P5,18,false,2,5,4,0,98008.33333,61,0,407,1542,1,313,1,514,false,issues@argouml,0.687165775,0,0,222,15,392,1,after-1
83,0,'Class Diagram','Windows 2000',P3,191,false,2,5,9,0,36712.5,7,76,512,1544,1,237,1,607,false,issues@argouml,0.812834225,0,0,222,15,392,1,after-1
94,2,'State and Activity Diagram',other,P3,42,false,1,6,4,0,97947,6,0,408,1545,1,313,1,515,false,issues@argouml,0.688502674,0,0,222,15,392,1,after-1
94,2,Critics,other,P3,40,false,1,6,5,0,74804.25,3,6,423,1546,1,306,1,527,false,issues@argouml,0.705882353,0,0,222,15,392,1,after-1
94,2,Diagrams,other,P2,57,false,2,11,7,0,48961.16667,610,66,503,1550,1,245,1,600,false,issues@argouml,0.802139037,0,0,222,15,392,1,after-1
126,2,'Class Diagram',other,P3,22,false,1,8,8,0,47970.14286,3,737,296,1554,0,84,0,1064,false,issues@argouml,0.755043228,0,0,47,19,345,0,next
94,2,Critics,other,P3,15,false,1,7,17,1,18377.75,2,1,412,1555,1,308,1,11,false,mkl,0.693850267,0,0,222,15,392,1,after-1
1,0,Persistence,'Windows 2000',P1,182,false,1,8,9,0,41973.875,26,10,457,1556,1,298,1,555,true,issues@argouml,0.748663102,0,0,222,15,392,1,after-1
94,2,Persistence,other,P4,40,false,2,6,4,0,97922.66667,16,0,413,1559,1,308,1,519,false,issues@argouml,0.695187166,0,0,222,15,392,1,after-1
145,2,Diagrams,Linux,P2,33,false,2,5,4,0,97258.66667,27,2,430,1563,1,305,1,532,false,issues@argouml,0.713903743,0,0,222,15,392,1,after-1
118,2,Critics,other,P5,52,false,6,19,12,3,27174.72727,4,294,740,1564,1,240,1,4,false,mvw,0.969014085,0.014975042,0.023746702,592,26,521,1,after-1
94,2,Critics,other,P4,33,false,2,6,4,0,97981.33333,12,0,422,1565,1,307,1,526,false,issues@argouml,0.704545455,0,0,222,15,392,1,after-1
118,2,Critics,other,P4,22,false,3,12,7,0,56539.66667,219,515,552,1566,0,18,0,910,false,issues@argouml,0.958568738,0.545070423,3.279661017,323,26,521,0,next
94,2,Critics,other,P3,13,false,5,7,6,0,59084.2,694,1,434,1567,1,305,1,534,false,issues@argouml,0.71657754,0,0,222,15,392,1,after-1
94,2,Critics,other,P4,31,false,3,6,4,0,97962.66667,64,1,435,1569,1,305,1,535,false,issues@argouml,0.717914439,0,0,222,15,392,1,after-1
94,2,Critics,other,P4,23,false,3,6,4,0,98005.66667,137,1,436,1570,1,305,1,536,false,issues@argouml,0.719251337,0,0,222,15,392,1,after-1
94,2,Critics,other,P4,18,false,8,6,4,0,98016.66667,124,1,437,1571,1,305,1,537,false,issues@argouml,0.720588235,0,0,222,15,392,1,after-1
94,2,Critics,other,P4,25,false,1,6,4,0,98016.66667,25,1,438,1572,1,305,1,538,false,issues@argouml,0.721925134,0,0,222,15,392,1,after-1
118,2,Critics,other,P3,58,false,1,6,6,0,59782.6,24,314,381,1573,0,220,0,809,false,issues@argouml,0.623352166,0.545070423,3.279661017,323,26,521,1,next
5,0,'Class Diagram','Windows XP',P2,178,false,1,5,4,0,97754.33333,2,0,424,1575,1,306,1,0,true,balza,0.707219251,0,0,222,15,392,1,after-1
94,2,Critics,other,P5,32,false,2,6,4,0,98016.66667,110,22,481,1577,1,284,1,576,false,issues@argouml,0.778074866,0,0,222,15,392,1,after-1
126,2,Critics,other,P5,30,false,6,13,9,0,42404.5,201,536,56,1578,1,282,1,925,false,issues@argouml,0.340425532,0.971751412,2.480769231,15,19,345,1,after-1
150,3,'CodeGeneration and ReverseEngineering','Windows 2000',P2,41,false,5,13,7,0,56539.66667,261,509,540,1582,0,22,0,902,false,issues@argouml,0.93220339,0.545070423,3.279661017,323,26,521,0,next
145,2,'Class Diagram',Linux,P1,26,false,1,5,4,0,97157.66667,2,1,452,1584,1,299,1,550,false,issues@argouml,0.740641711,0,0,222,15,392,1,after-1
121,0,'State and Activity Diagram','Windows NT',P2,367,false,1,5,5,0,72955.75,23,1,447,1585,1,299,1,546,true,issues@argouml,0.732620321,0,0,222,15,392,1,after-1
159,2,Diagrams,Linux,P5,14,false,12,9,6,0,67888,211,815,37,1589,0,281,0,1100,false,issues@argouml,0.025316456,0.979827089,1.133333333,7,20,482,1,next
94,2,Model,other,P3,17,false,1,6,4,0,99642,34,6,468,1591,1,292,1,565,false,issues@argouml,0.764705882,0,0,222,15,392,1,after-1
145,2,Diagrams,Linux,P3,29,false,4,7,5,1,73106.25,201,0,456,1592,1,298,1,2,false,kataka,0.745989305,0,0,222,15,392,1,after-1
145,2,Diagrams,Linux,P3,47,false,2,6,7,0,48737.33333,63,9,473,1593,1,289,1,568,false,issues@argouml,0.770053476,0,0,222,15,392,1,after-1
145,2,'Deployment Diagram',Linux,P3,12,false,1,6,4,0,97475,6,9,474,1594,1,289,1,569,false,issues@argouml,0.771390374,0,0,222,15,392,1,after-1
159,2,'Collaboration Diagram',Linux,P3,15,false,7,14,14,0,26110.53846,127,812,33,1595,0,283,0,1096,false,issues@argouml,0.016877637,0.979827089,1.133333333,7,20,482,1,next
13,4,'Usecase Diagram',Linux,P3,109,false,1,9,17,1,21365,12,1588,70,1597,0,467,0,152,false,tfmorris,0.154613466,0.981481481,0.981481481,3,24,383,1,next
145,2,Other,Linux,P4,2,false,1,7,5,0,74728,2,45,500,1598,1,252,1,597,false,issues@argouml,0.798128342,0,0,222,15,392,1,after-1
145,2,Diagrams,Linux,P3,20,false,1,6,4,0,97475,9,1,460,1599,1,296,1,558,false,issues@argouml,0.752673797,0,0,222,15,392,1,after-1
145,2,'Usecase Diagram',Linux,P3,17,false,3,6,4,0,97475,32,4,466,1600,1,292,1,564,false,issues@argouml,0.762032086,0,0,222,15,392,1,after-1
145,2,'State and Activity Diagram',Linux,P3,4,false,1,7,6,1,58355,2,4,467,1601,1,292,1,3,false,kataka,0.763368984,0,0,222,15,392,1,after-1
159,2,Diagrams,Linux,P4,12,false,5,12,9,0,41973.875,0,226,676,1602,1,297,1,752,false,issues@argouml,0.88028169,0.014975042,0.023746702,592,26,521,1,after-1
159,2,'Collaboration Diagram',Linux,P3,26,false,5,13,10,0,37715.22222,49,811,36,1604,0,281,0,1099,false,issues@argouml,0.023206751,0.979827089,1.133333333,7,20,482,1,next
219,2,'State and Activity Diagram','Windows XP',P3,80,false,8,21,12,2,30839.63636,455,511,569,1622,2,286,2,15,false,kataka,0.992467043,0.545070423,3.279661017,323,19,345,1,after-2
4,0,'Deployment Diagram',other,P3,76,false,1,7,4,0,103008,8,0,465,1624,1,293,1,563,false,issues@argouml,0.760695187,0,0,222,15,392,1,after-1
219,2,'Details Pane','Windows XP',P3,38,false,2,7,7,0,56539.66667,56,649,151,1629,0,153,0,982,false,issues@argouml,0.322766571,0,0,47,19,345,1,next
1,0,'Class Diagram',Linux,P3,27,false,3,6,5,0,77255.75,151,32,499,1633,1,257,1,592,false,issues@argouml,0.794117647,0,0,222,15,392,1,after-1
159,2,Explorer,All,P5,12,false,1,15,11,0,34184.3,186,1132,113,1641,0,132,0,1229,false,issues@argouml,0.382022472,1,1.014989293,0,13,274,0,next
145,2,'CodeGeneration and ReverseEngineering',Linux,P2,87,false,3,5,4,0,97259,36,0,478,1647,1,285,1,573,false,issues@argouml,0.774064171,0,0,222,15,392,1,after-1
145,2,'CodeGeneration and ReverseEngineering',Linux,P2,34,false,1,5,4,0,98025.66667,10,0,479,1648,1,285,1,574,false,issues@argouml,0.77540107,0,0,222,15,392,1,after-1
1,0,'Class Diagram','Mac OS X',P1,194,false,3,9,16,0,20601.26667,56,51,514,1649,1,234,1,609,false,issues@argouml,0.815508021,0,0,222,15,392,1,after-1
83,0,Critics,'Windows 2000',P3,104,false,14,8,8,0,42719.85714,22,143,639,1662,1,139,1,717,false,issues@argouml,0.973262032,0,0,222,15,392,0,after-1
1,0,Model,Linux,P3,59,false,2,13,11,1,29390.4,111,38,504,1670,1,243,1,0,false,raphael,0.803475936,0,0,222,15,392,1,after-1
10,2,Persistence,'Windows 2000',P5,173,false,2,21,20,1,17672.94737,21,1214,229,1671,0,44,0,5,false,andrea_nironi,0.805243446,1,1.014989293,0,13,274,0,next
159,2,'CodeGeneration and ReverseEngineering',Linux,P3,17,false,3,6,10,0,37693.11111,44,195,665,1679,1,307,1,748,false,issues@argouml,0.863380282,0.014975042,0.023746702,592,26,521,1,after-1
115,2,'Class Diagram',All,P2,75,false,29,8,10,0,32739.66667,21,128,640,1688,1,139,1,718,false,issues@argouml,0.97459893,0,0,222,15,392,0,after-1
115,2,'Collaboration Diagram',All,P3,26,false,4,5,4,0,97923.66667,74,0,492,1689,1,267,1,585,false,issues@argouml,0.788770053,0,0,222,15,392,1,after-1
252,2,'Details Pane',All,P3,100,false,5,16,12,0,30839.81818,79,660,231,1703,0,114,0,1032,false,issues@argouml,0.556195965,0,0,47,19,345,0,next
159,2,Explorer,All,P4,54,false,15,28,14,0,26094.92308,776,457,537,1707,0,26,0,899,false,issues@argouml,0.926553672,0.545070423,3.279661017,323,26,521,0,next
145,2,Other,Linux,P2,12,false,18,7,6,0,67158.8,288,4,503,1713,1,251,1,599,false,issues@argouml,0.800802139,0,0,222,15,392,1,after-1
5,0,Persistence,Linux,P1,57,false,7,8,12,0,27161.54545,86,72,610,1717,1,179,1,694,false,issues@argouml,0.938502674,0,0,222,15,392,1,after-1
